NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1852e-05,0.0001339,0.00025216,0.00041815,0.00065977,0.0010144,0.0015327,0.0022828,0.0033555,0.0048702,0.0069811,0.0098838,0.013823,0.019098,0.02607,0.035163,0.046872,0.061754,0.080431,0.10358,0.13192,0.16619,0.20715,0.25553,0.31198,0.37708,0.45119,0.53443,0.62649,0.72653,0.83305,0.94385
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4339e-05,0.00014184,0.00026708,0.00044281,0.00069851,0.0010737,0.0016217,0.0024145,0.0035478,0.0051471,0.0073742,0.010435,0.014584,0.020136,0.027464,0.037011,0.049284,0.064854,0.084354,0.10846,0.13789,0.17334,0.21554,0.26513,0.32267,0.38857,0.46303,0.54596,0.6369,0.73491,0.83852,0.94575
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6535e-05,0.00014886,0.00028025,0.00046456,0.00073264,0.0011258,0.0017,0.0025302,0.0037163,0.0053892,0.0077175,0.010915,0.015246,0.021035,0.028669,0.038602,0.051352,0.067501,0.087686,0.11258,0.14289,0.1793,0.22247,0.27299,0.33132,0.39776,0.47239,0.55497,0.64494,0.74131,0.84266,0.94719
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8456e-05,0.00015499,0.00029176,0.00048355,0.00076241,0.0011713,0.0017681,0.0026306,0.0038624,0.0055988,0.008014,0.011328,0.015815,0.021806,0.029699,0.039956,0.053106,0.069736,0.090486,0.11603,0.14705,0.18421,0.22814,0.27936,0.33827,0.40508,0.47976,0.56199,0.65114,0.7462,0.8458,0.94827
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0119e-05,0.0001603,0.00030171,0.00049995,0.0007881,0.0012104,0.0018266,0.002717,0.0039878,0.0057783,0.0082673,0.011681,0.016298,0.02246,0.030569,0.041097,0.054578,0.071603,0.092813,0.11888,0.15046,0.18822,0.23273,0.28449,0.34382,0.41087,0.48554,0.56745,0.65592,0.74994,0.84819,0.94909
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1543e-05,0.00016484,0.00031023,0.00051397,0.00081004,0.0012438,0.0018766,0.0027904,0.0040942,0.0059303,0.0084815,0.011978,0.016705,0.023008,0.031297,0.042048,0.0558,0.073148,0.09473,0.12121,0.15325,0.19147,0.23643,0.28859,0.34822,0.41542,0.49005,0.57168,0.6596,0.7528,0.85001,0.94972
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.275e-05,0.00016869,0.00031744,0.00052584,0.00082858,0.001272,0.0019186,0.0028521,0.0041836,0.0060578,0.0086608,0.012227,0.017044,0.023464,0.0319,0.042833,0.056805,0.074413,0.096293,0.1231,0.15549,0.19407,0.23938,0.29183,0.35168,0.41898,0.49355,0.57494,0.66242,0.75499,0.8514,0.95019
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3764e-05,0.00017193,0.00032349,0.00053578,0.0008441,0.0012956,0.0019537,0.0029036,0.0042579,0.0061637,0.0088093,0.012432,0.017324,0.023839,0.032395,0.043475,0.057624,0.075439,0.097555,0.12463,0.15729,0.19615,0.24172,0.29439,0.35439,0.42176,0.49626,0.57745,0.66458,0.75665,0.85245,0.95055
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4606e-05,0.00017461,0.00032851,0.00054402,0.00085695,0.0013151,0.0019827,0.0029461,0.0043192,0.0062507,0.0089311,0.0126,0.017552,0.024144,0.032796,0.043994,0.058284,0.076263,0.098566,0.12584,0.15872,0.19779,0.24355,0.29639,0.3565,0.4239,0.49835,0.57937,0.66623,0.75792,0.85325,0.95083
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5298e-05,0.00017682,0.00033263,0.00055079,0.00086749,0.001331,0.0020064,0.0029807,0.0043691,0.0063215,0.00903,0.012736,0.017736,0.02439,0.033119,0.04441,0.058812,0.07692,0.099367,0.1268,0.15984,0.19907,0.24498,0.29794,0.35813,0.42555,0.49995,0.58084,0.66748,0.75888,0.85385,0.95103
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5863e-05,0.00017862,0.00033599,0.00055629,0.00087605,0.001344,0.0020256,0.0030088,0.0044094,0.0063785,0.0091095,0.012845,0.017884,0.024586,0.033375,0.044741,0.059229,0.077438,0.099997,0.12755,0.16072,0.20007,0.24609,0.29913,0.35938,0.42681,0.50116,0.58195,0.66842,0.7596,0.85431,0.95119
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6318e-05,0.00018007,0.00033869,0.00056072,0.00088294,0.0013544,0.0020411,0.0030312,0.0044415,0.006424,0.0091728,0.012932,0.018001,0.024741,0.033578,0.045001,0.059557,0.077843,0.10049,0.12813,0.16139,0.20084,0.24694,0.30005,0.36033,0.42776,0.50208,0.58279,0.66913,0.76015,0.85465,0.95131
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6682e-05,0.00018122,0.00034085,0.00056425,0.00088842,0.0013627,0.0020533,0.003049,0.004467,0.00646,0.0092228,0.013,0.018093,0.024863,0.033736,0.045203,0.059811,0.078157,0.10087,0.12858,0.16191,0.20143,0.24759,0.30074,0.36105,0.42848,0.50277,0.58342,0.66967,0.76055,0.8549,0.95139
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6969e-05,0.00018214,0.00034256,0.00056704,0.00089274,0.0013692,0.0020629,0.003063,0.004487,0.0064881,0.0092618,0.013053,0.018164,0.024957,0.033859,0.04536,0.060007,0.078398,0.10116,0.12892,0.16231,0.20187,0.24808,0.30127,0.3616,0.42902,0.50329,0.58389,0.67006,0.76085,0.85509,0.95146
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7195e-05,0.00018285,0.00034389,0.00056922,0.00089612,0.0013743,0.0020704,0.0030738,0.0045026,0.0065099,0.009292,0.013095,0.018219,0.02503,0.033953,0.04548,0.060157,0.078582,0.10138,0.12918,0.16261,0.20221,0.24845,0.30166,0.362,0.42943,0.50367,0.58423,0.67036,0.76108,0.85523,0.9515
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.737e-05,0.00018341,0.00034493,0.00057091,0.00089873,0.0013782,0.0020762,0.0030822,0.0045145,0.0065267,0.0093152,0.013126,0.018262,0.025085,0.034025,0.045571,0.060271,0.078721,0.10155,0.12938,0.16283,0.20246,0.24873,0.30195,0.3623,0.42973,0.50396,0.58449,0.67057,0.76124,0.85533,0.95154
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7504e-05,0.00018384,0.00034572,0.00057221,0.00090074,0.0013812,0.0020806,0.0030886,0.0045236,0.0065395,0.0093328,0.01315,0.018294,0.025127,0.034079,0.045639,0.060356,0.078825,0.10167,0.12953,0.163,0.20265,0.24893,0.30217,0.36252,0.42995,0.50417,0.58468,0.67073,0.76136,0.8554,0.95156
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7607e-05,0.00018416,0.00034633,0.0005732,0.00090226,0.0013835,0.002084,0.0030935,0.0045305,0.0065491,0.009346,0.013168,0.018317,0.025159,0.034119,0.04569,0.06042,0.078902,0.10176,0.12963,0.16312,0.20279,0.24908,0.30233,0.36268,0.43011,0.50432,0.58481,0.67084,0.76145,0.85546,0.95158
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7684e-05,0.00018441,0.00034679,0.00057394,0.0009034,0.0013852,0.0020865,0.0030971,0.0045356,0.0065563,0.0093559,0.013181,0.018335,0.025182,0.034149,0.045728,0.060466,0.078959,0.10183,0.12971,0.16321,0.20289,0.24919,0.30244,0.3628,0.43022,0.50443,0.58491,0.67093,0.76151,0.8555,0.95159
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7742e-05,0.00018459,0.00034713,0.00057449,0.00090426,0.0013865,0.0020884,0.0030998,0.0045395,0.0065616,0.0093632,0.013191,0.018348,0.025199,0.034171,0.045756,0.060501,0.079001,0.10188,0.12977,0.16328,0.20296,0.24927,0.30252,0.36289,0.43031,0.50451,0.58498,0.67099,0.76155,0.85553,0.9516
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7785e-05,0.00018473,0.00034738,0.0005749,0.00090489,0.0013874,0.0020897,0.0031018,0.0045423,0.0065655,0.0093686,0.013198,0.018358,0.025212,0.034187,0.045776,0.060526,0.079031,0.10192,0.12981,0.16333,0.20301,0.24932,0.30258,0.36295,0.43036,0.50456,0.58503,0.67103,0.76158,0.85555,0.95161
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7817e-05,0.00018483,0.00034757,0.00057521,0.00090535,0.0013881,0.0020907,0.0031032,0.0045443,0.0065684,0.0093725,0.013204,0.018365,0.025221,0.034199,0.045791,0.060544,0.079053,0.10194,0.12984,0.16336,0.20305,0.24936,0.30263,0.36299,0.43041,0.5046,0.58507,0.67106,0.76161,0.85556,0.95162
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.784e-05,0.0001849,0.0003477,0.00057543,0.00090569,0.0013886,0.0020915,0.0031043,0.0045458,0.0065705,0.0093753,0.013207,0.01837,0.025227,0.034207,0.045801,0.060556,0.079068,0.10196,0.12986,0.16338,0.20308,0.24939,0.30266,0.36302,0.43044,0.50463,0.58509,0.67108,0.76162,0.85557,0.95162
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7857e-05,0.00018496,0.0003478,0.00057559,0.00090594,0.001389,0.002092,0.0031051,0.0045469,0.0065719,0.0093774,0.01321,0.018374,0.025232,0.034213,0.045809,0.060566,0.079079,0.10197,0.12988,0.1634,0.20309,0.24941,0.30268,0.36304,0.43046,0.50465,0.58511,0.6711,0.76163,0.85558,0.95162
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.787e-05,0.000185,0.00034788,0.0005757,0.00090612,0.0013892,0.0020924,0.0031056,0.0045477,0.006573,0.0093788,0.013212,0.018376,0.025235,0.034218,0.045814,0.060572,0.079087,0.10198,0.12989,0.16341,0.20311,0.24943,0.30269,0.36306,0.43047,0.50467,0.58512,0.67111,0.76164,0.85558,0.95162
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.788e-05,0.00018503,0.00034793,0.00057579,0.00090625,0.0013894,0.0020927,0.003106,0.0045482,0.0065738,0.0093798,0.013213,0.018378,0.025238,0.034221,0.045817,0.060577,0.079092,0.10199,0.1299,0.16342,0.20312,0.24944,0.3027,0.36307,0.43048,0.50467,0.58513,0.67111,0.76165,0.85558,0.95162
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7889e-05,0.00018506,0.00034798,0.00057586,0.00090635,0.0013896,0.0020929,0.0031063,0.0045486,0.0065743,0.0093806,0.013214,0.018379,0.025239,0.034223,0.04582,0.06058,0.079096,0.10199,0.1299,0.16343,0.20312,0.24944,0.30271,0.36307,0.43049,0.50468,0.58514,0.67112,0.76165,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7898e-05,0.00018508,0.00034802,0.00057592,0.00090643,0.0013897,0.002093,0.0031065,0.0045489,0.0065747,0.0093811,0.013215,0.01838,0.02524,0.034224,0.045822,0.060582,0.079099,0.102,0.1299,0.16343,0.20313,0.24945,0.30271,0.36308,0.43049,0.50469,0.58514,0.67112,0.76165,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7909e-05,0.00018512,0.00034807,0.00057599,0.00090651,0.0013898,0.0020932,0.0031066,0.0045491,0.006575,0.0093815,0.013216,0.018381,0.025241,0.034225,0.045823,0.060584,0.079101,0.102,0.12991,0.16343,0.20313,0.24945,0.30272,0.36308,0.4305,0.50469,0.58515,0.67112,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7927e-05,0.00018516,0.00034814,0.00057606,0.00090659,0.0013899,0.0020933,0.0031068,0.0045493,0.0065752,0.0093818,0.013216,0.018381,0.025242,0.034226,0.045824,0.060585,0.079102,0.102,0.12991,0.16344,0.20313,0.24945,0.30272,0.36309,0.4305,0.50469,0.58515,0.67112,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7956e-05,0.00018524,0.00034824,0.00057617,0.00090669,0.00139,0.0020933,0.0031069,0.0045494,0.0065753,0.0093819,0.013216,0.018382,0.025242,0.034226,0.045825,0.060585,0.079103,0.102,0.12991,0.16344,0.20313,0.24945,0.30272,0.36309,0.4305,0.50469,0.58515,0.67113,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8011e-05,0.00018538,0.00034841,0.00057634,0.00090684,0.0013901,0.0020934,0.003107,0.0045495,0.0065754,0.0093821,0.013216,0.018382,0.025242,0.034227,0.045825,0.060586,0.079103,0.102,0.12991,0.16344,0.20313,0.24945,0.30272,0.36309,0.4305,0.50469,0.58515,0.67113,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8119e-05,0.00018563,0.00034871,0.0005766,0.00090704,0.0013902,0.0020936,0.003107,0.0045495,0.0065755,0.0093821,0.013216,0.018382,0.025242,0.034227,0.045825,0.060585,0.079103,0.102,0.12991,0.16344,0.20313,0.24945,0.30272,0.36309,0.4305,0.50469,0.58515,0.67112,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.834e-05,0.00018611,0.00034922,0.00057703,0.00090735,0.0013904,0.0020937,0.0031071,0.0045495,0.0065754,0.009382,0.013216,0.018382,0.025242,0.034226,0.045824,0.060585,0.079102,0.102,0.12991,0.16344,0.20313,0.24945,0.30272,0.36308,0.4305,0.50469,0.58515,0.67112,0.76166,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8828e-05,0.00018704,0.00035012,0.00057771,0.00090781,0.0013907,0.0020938,0.0031071,0.0045495,0.0065753,0.0093818,0.013216,0.018381,0.025241,0.034225,0.045823,0.060583,0.0791,0.102,0.12991,0.16343,0.20313,0.24945,0.30271,0.36308,0.4305,0.50469,0.58514,0.67112,0.76165,0.85559,0.95163
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0001e-05,0.00018886,0.00035166,0.00057877,0.00090845,0.0013911,0.0020939,0.0031071,0.0045493,0.006575,0.0093813,0.013215,0.01838,0.02524,0.034224,0.045821,0.060581,0.079097,0.10199,0.1299,0.16343,0.20312,0.24944,0.30271,0.36307,0.43049,0.50468,0.58514,0.67112,0.76165,0.85559,0.95162
